"NAME","LATITUDE","LONGITUDE","CityName"
"Via Campo De La Cruz - Santa Lucia",10.350785,-74.94773,"Santa Lucia"
"Via Campo De La Cruz - Santa Lucia",10.34116,-74.94738,"Santa Lucia"
"Via Villa Rosa - El Porvenir",10.41169,-75.077045,"Repelon"
"Via Villa Rosa - El Porvenir",10.412672,-75.087639,"Repelon"
"Via Villa Rosa - El Porvenir",10.41047,-75.097455,"Repelon"
"Via Villa Rosa - El Porvenir",10.407505,-75.104395,"Repelon"
"Via Villa Rosa - El Porvenir",10.405,-75.11548,"Repelon"
"Via Villa Rosa - El Porvenir",10.404,-75.122015,"Repelon"
"Via Villa Rosa - El Porvenir",10.4057,-75.12739,"Repelon"
"Kilometro 1 San Angel - Nueva Granada",10.03352,-74.22323,"Sabanas De San Angel"
"Kilometro 2 San Angel - Nueva Granada",10.03075,-74.23138,"Sabanas De San Angel"
"Kilometro 3 San Angel - Nueva Granada",10.03138,-74.23964,"Sabanas De San Angel"
"Kilometro 4 San Angel - Nueva Granada",10.028095,-74.248045,"Sabanas De San Angel"
"Kilometro 5 San Angel - Nueva Granada",10.020605,-74.25401,"Sabanas De San Angel"
"Kilometro 6 San Angel - Nueva Granada",10.01369,-74.26024,"Sabanas De San Angel"
"Kilometro 7 San Angel - Nueva Granada",10.010073,-74.266113,"Sabanas De San Angel"
"Kilometro 8 San Angel - Nueva Granada",10.0064,-74.27118,"Sabanas De San Angel"
"Kilometro 9 San Angel - Nueva Granada",10.00056,-74.27754,"Sabanas De San Angel"
"Kilometro 10 San Angel - Nueva Granada",9.996635,-74.284875,"Sabanas De San Angel"
"Kilometro 11 San Angel - Nueva Granada",9.99488,-74.29325,"Sabanas De San Angel"
"Kilometro 12 San Angel - Nueva Granada",9.99234,-74.30015,"Sabanas De San Angel"
"Kilometro 13 San Angel - Nueva Granada",9.98928,-74.31227,"Sabanas De San Angel"
"Kilometro 14 San Angel - Nueva Granada",9.98627,-74.319625,"Sabanas De San Angel"
"Kilometro 15 San Angel - Nueva Granada",9.981285,-74.326875,"Sabanas De San Angel"
"Kilometro 16 San Angel - Nueva Granada",9.975151,-74.332794,"Sabanas De San Angel"
"Kilometro 17 San Angel - Nueva Granada",9.970862,-74.336848,"Sabanas De San Angel"
"Kilometro 18 San Angel - Nueva Granada",9.961919,-74.339718,"Sabanas De San Angel"
"Kilometro 19 San Angel - Nueva Granada",9.95687,-74.33768,"Sabanas De San Angel"
"Kilometro 20 San Angel - Nueva Granada",9.947507,-74.343357,"Plato"
"Kilometro 19 Nueva Granada - San Angel",9.937516,-74.348335,"Plato"
"Kilometro 18 Nueva Granada - San Angel",9.93409,-74.34942,"Plato"
"Kilometro 17 Nueva Granada - San Angel",9.923604,-74.352714,"Plato"
"Kilometro 16 Nueva Granada - San Angel",9.91939,-74.35617,"Plato"
"Kilometro 15 Nueva Granada - San Angel",9.911511,-74.359597,"Plato"
"Kilometro 14 Nueva Granada - San Angel",9.89939,-74.36054,"Plato"
"Kilometro 13 Nueva Granada - San Angel",9.89265,-74.365565,"Plato"
"Kilometro 12 Nueva Granada - San Angel",9.885346,-74.368921,"Plato"
"Kilometro 11 Nueva Granada - San Angel",9.871456,-74.372908,"Plato"
"Kilometro 10 Nueva Granada - San Angel",9.86456,-74.37377,"Plato"
"Kilometro 9 Nueva Granada - San Angel",9.858017,-74.370313,"Plato"
"Kilometro 8 Nueva Granada - San Angel",9.850015,-74.369345,"Plato"
"Kilometro 7 Nueva Granada - San Angel",9.843698,-74.370819,"Plato"
"Kilometro 6 Nueva Granada - San Angel",9.833418,-74.376554,"Plato"
"Kilometro 5 Nueva Granada - San Angel",9.82624,-74.37873,"Plato"
"Kilometro 4 Nueva Granada - San Angel",9.819449,-74.373278,"Plato"
"Kilometro 3 Nueva Granada - San Angel",9.81334,-74.38027,"Plato"
"Kilometro 2 Nueva Granada - San Angel",9.810255,-74.385775,"Plato"
"Kilometro 1 Nueva Granada - San Angel",9.805005,-74.391605,"Plato"
"Kilometro 1 Flamenco - Labarce",9.986605,-75.40293,"Maria La Baja"
"Kilometro 2 Flamenco - Labarce",9.989885,-75.4133,"Maria La Baja"
"Kilometro 3 Flamenco - Labarce",9.993259,-75.418779,"Maria La Baja"
"Kilometro 4 Flamenco - Labarce",9.996589,-75.428384,"Maria La Baja"
"Kilometro 5 Flamenco - Labarce",9.99619,-75.43535,"Maria La Baja"
"Kilometro 6 Flamenco - Labarce",9.99805,-75.44494,"Maria La Baja"
"Kilometro 7 Flamenco - Labarce",10.00214,-75.451865,"Maria La Baja"
"Kilometro 8 Flamenco - Labarce",10.010595,-75.456965,"Maria La Baja"
"Kilometro 9 Flamenco - Labarce",10.00804,-75.46718,"Maria La Baja"
"Kilometro 9 Labarce - Flamenco",10.004287,-75.47146,"Maria La Baja"
"Kilometro 8 Labarce - Flamenco",10.005919,-75.479566,"San Onofre"
"Kilometro 7 Labarce - Flamenco",10.007245,-75.487797,"San Onofre"
"Kilometro 6 Labarce - Flamenco",10.008035,-75.496053,"San Onofre"
"Kilometro 5 Labarce - Flamenco",10.009675,-75.507612,"San Onofre"
"Kilometro 4 Labarce - Flamenco",10.013104,-75.513423,"San Onofre"
"Kilometro 3 Labarce - Flamenco",10.007543,-75.514826,"San Onofre"
"Kilometro 2 Labarce - Flamenco",9.996034,-75.522747,"San Onofre"
"Kilometro 1 Labarce - Flamenco",9.992713,-75.525975,"San Onofre"
"Kilometro 1 Since - La Ventura",9.227235,-75.13774,"Since"
"Kilometro 2 Since - La Ventura",9.219661,-75.131513,"Since"
"Kilometro 3 Since - La Ventura",9.215125,-75.12997,"Since"
"Kilometro 4 Since - La Ventura",9.20442,-75.125746,"Since"
"Kilometro 5 Since - La Ventura",9.19252,-75.124375,"Since"
"Kilometro 6 Since - La Ventura",9.184045,-75.12621,"Since"
"Kilometro 7 Since - La Ventura",9.177904,-75.125217,"Since"
"Kilometro 8 Since - La Ventura",9.169465,-75.12758,"Since"
"Kilometro 9 Since - La Ventura",9.163035,-75.132185,"Since"
"Kilometro 10 Since - La Ventura",9.15449,-75.12758,"Since"
"Kilometro 11 Since - La Ventura",9.14638,-75.12366,"Since"
"Kilometro 12 Since - La Ventura",9.141835,-75.119425,"Since"
"Kilometro 13 Since - La Ventura",9.134695,-75.11297,"Since"
"Kilometro 14 Since - La Ventura",9.12449,-75.11009,"Since"
"Kilometro 15 Since - La Ventura",9.11897,-75.11003,"Corozal"
"Kilometro 14 La Ventura - Since",9.10709,-75.10544,"Since"
"Kilometro 13 La Ventura - Since",9.10292,-75.1034,"Since"
"Kilometro 12 La Ventura - Since",9.094518,-75.096279,"Corozal"
"Kilometro 11 La Ventura - Since",9.088205,-75.0932,"San Benito Abad"
"Kilometro 10 La Ventura - Since",9.082285,-75.085225,"San Benito Abad"
"Kilometro 9 La Ventura - Since",9.072865,-75.08014,"San Benito Abad"
"Kilometro 8 La Ventura - Since",9.06439,-75.07853,"San Benito Abad"
"Kilometro 7 La Ventura - Since",9.056981,-75.078474,"San Benito Abad"
"Kilometro 6 La Ventura - Since",9.050115,-75.0775,"San Benito Abad"
"Kilometro 5 La Ventura - Since",9.044547,-75.072437,"San Benito Abad"
"Kilometro 4 La Ventura - Since",9.036917,-75.061004,"San Benito Abad"
"Kilometro 3 La Ventura - Since",9.03102,-75.05677,"San Benito Abad"
"Kilometro 2 La Ventura - Since",9.02342,-75.05577,"San Benito Abad"
"Kilometro 1 La Ventura - Since",9.01478,-75.05458,"San Benito Abad"
"Kilometro 1 Pueblo Nuevo - Belen",8.510001,-75.508679,"Pueblo Nuevo"
"Via Villa Clara",8.537344,-75.390838,"Pueblo Nuevo"
"Via Villa Clara",8.542187,-75.386771,"Pueblo Nuevo"
"Kilometro 2 Pueblo Nuevo - Belen",8.502315,-75.505939,"Pueblo Nuevo"
"Kilometro 3 Pueblo Nuevo - Belen",8.49996,-75.49781,"Pueblo Nuevo"
"Kilometro 4 Pueblo Nuevo - Belen",8.50125,-75.48947,"Pueblo Nuevo"
"Kilometro 1 Pueblo Nuevo - Crucero",8.510291,-75.483953,"Pueblo Nuevo"
"Kilometro 2 Pueblo Nuevo - Crucero",8.517376,-75.480728,"Pueblo Nuevo"
"Kilometro 3 Pueblo Nuevo - Crucero",8.524412,-75.477251,"Pueblo Nuevo"
"Kilometro 4 Pueblo Nuevo - Crucero",8.525571,-75.468359,"Pueblo Nuevo"
"Kilometro 5 Pueblo Nuevo - Crucero",8.530633,-75.461238,"Pueblo Nuevo"
"Kilometro 6 Pueblo Nuevo - Crucero",8.531296,-75.453607,"Pueblo Nuevo"
"Kilometro 7 Pueblo Nuevo - Crucero",8.535228,-75.445648,"Pueblo Nuevo"
"Kilometro 8 Pueblo Nuevo - Crucero",8.538361,-75.439661,"Pueblo Nuevo"
"Kilometro 9 Pueblo Nuevo - Crucero",8.53339,-75.428215,"Pueblo Nuevo"
"Kilometro 10 Pueblo Nuevo - Crucero",8.530234,-75.423416,"Pueblo Nuevo"
"Kilometro 11 Pueblo Nuevo - Crucero",8.525693,-75.414464,"Pueblo Nuevo"
"Kilometro 12 Pueblo Nuevo - Crucero",8.52985,-75.40751,"Pueblo Nuevo"
"Kilometro 13 Pueblo Nuevo - Crucero",8.534023,-75.401844,"Pueblo Nuevo"
"Kilometro 14 Pueblo Nuevo - Crucero",8.531542,-75.395043,"Pueblo Nuevo"
"Kilometro 15 Pueblo Nuevo - Crucero",8.530548,-75.385711,"Pueblo Nuevo"
"Kilometro 15 Crucero - Pueblo Nuevo",8.526183,-75.380645,"Pueblo Nuevo"
"Kilometro 14 Crucero - Pueblo Nuevo",8.531092,-75.374542,"Pueblo Nuevo"
"Kilometro 13 Crucero - Pueblo Nuevo",8.538699,-75.370643,"Pueblo Nuevo"
"Kilometro 12 Crucero - Pueblo Nuevo",8.547081,-75.372719,"Pueblo Nuevo"
"Kilometro 11 Crucero - Pueblo Nuevo",8.553278,-75.377395,"Pueblo Nuevo"
"Kilometro 10 Crucero - Pueblo Nuevo",8.56017,-75.37584,"Pueblo Nuevo"
"Kilometro 9 Crucero - Pueblo Nuevo",8.567812,-75.380797,"Pueblo Nuevo"
"Kilometro 8 Crucero - Pueblo Nuevo",8.57017,-75.386105,"Pueblo Nuevo"
"Kilometro 7 Crucero - Pueblo Nuevo",8.579846,-75.392571,"Pueblo Nuevo"
"Kilometro 6 Crucero - Pueblo Nuevo",8.586957,-75.392091,"Sahagun"
"Kilometro 5 Crucero - Pueblo Nuevo",8.59468,-75.395253,"Sahagun"
"Kilometro 4 Crucero - Pueblo Nuevo",8.603142,-75.395908,"Sahagun"
"Kilometro 3 Crucero - Pueblo Nuevo",8.61276,-75.396002,"Sahagun"
"Kilometro 1 Campo Alegre - Nechi",8.015109,-75.244627,"Caucasia"
"Kilometro 2 Campo Alegre - Nechi",8.023655,-75.2411,"Caucasia"
"Kilometro 3 Campo Alegre - Nechi",8.030095,-75.241631,"Caucasia"
"Kilometro 4 Campo Alegre - Nechi",8.03912,-75.24047,"Caucasia"
"Kilometro 5 Campo Alegre - Nechi",8.04368,-75.23631,"Caucasia"
"Kilometro 6 Campo Alegre - Nechi",8.052426,-75.231726,"La Apartada"
"Kilometro 7 Campo Alegre - Nechi",8.06006,-75.22828,"Caucasia"
"Kilometro 8 Campo Alegre - Nechi",8.066777,-75.225769,"Ayapel"
"Kilometro 9 Campo Alegre - Nechi",8.06976,-75.21442,"Ayapel"
"Kilometro 10 Campo Alegre - Nechi",8.07169,-75.21019,"Ayapel"
"Kilometro 11 Campo Alegre - Nechi",8.074437,-75.198737,"Ayapel"
"Kilometro 12 Campo Alegre - Nechi",8.07504,-75.19213,"Ayapel"
"Kilometro 13 Campo Alegre - Nechi",8.075105,-75.183155,"Ayapel"
"Kilometro 14 Campo Alegre - Nechi",8.073008,-75.170912,"Ayapel"
"Kilometro 15 Campo Alegre - Nechi",8.074115,-75.163825,"Ayapel"
"Kilometro 16 Campo Alegre - Nechi",8.07339,-75.15647,"Ayapel"
"Kilometro 17 Campo Alegre - Nechi",8.07261,-75.14533,"Ayapel"
"Kilometro 18 Campo Alegre - Nechi",8.0703,-75.13653,"Ayapel"
"Kilometro 19 Campo Alegre - Nechi",8.067822,-75.128358,"Ayapel"
"Kilometro 20 Campo Alegre - Nechi",8.06487,-75.12147,"Ayapel"
"Kilometro 21 Campo Alegre - Nechi",8.062566,-75.115143,"Ayapel"
"Kilometro 22 Campo Alegre - Nechi",8.058952,-75.100342,"Caucasia"
"Kilometro 23 Campo Alegre - Nechi",8.0586,-75.09265,"Caucasia"
"Kilometro 24 Campo Alegre - Nechi",8.057053,-75.086695,"Caucasia"
"Kilometro 25 Campo Alegre - Nechi",8.05933,-75.0811,"Caucasia"
"Kilometro 26 Campo Alegre - Nechi",8.05334,-75.07025,"Ayapel"
"Kilometro 27 Campo Alegre - Nechi",8.04897,-75.0652,"Caucasia"
"Kilometro 28 Campo Alegre - Nechi",8.0516,-75.054,"Caucasia"
"Kilometro 29 Campo Alegre - Nechi",8.049141,-75.047687,"Caucasia"
"Kilometro 30 Campo Alegre - Nechi",8.05457,-75.03688,"Caucasia"
"Kilometro 31 Campo Alegre - Nechi",8.05324,-75.02952,"Caucasia"
"Kilometro 32 Campo Alegre - Nechi",8.04909,-75.022627,"Caucasia"
"Kilometro 32 Nechi - Campo Alegre",8.04877,-75.01399,"Caucasia"
"Kilometro 31 Nechi - Campo Alegre",8.04652,-75.00834,"Caucasia"
"Kilometro 30 Nechi - Campo Alegre",8.049735,-74.996434,"Caucasia"
"Kilometro 29 Nechi - Campo Alegre",8.05493,-74.98748,"Caucasia"
"Kilometro 28 Nechi - Campo Alegre",8.051839,-74.983007,"Caucasia"
"Kilometro 27 Nechi - Campo Alegre",8.0452,-74.97364,"Caucasia"
"Kilometro 26 Nechi - Campo Alegre",8.04362,-74.96669,"Caucasia"
"Kilometro 25 Nechi - Campo Alegre",8.038775,-74.959556,"Caucasia"
"Kilometro 24 Nechi - Campo Alegre",8.03749,-74.95481,"Caucasia"
"Kilometro 23 Nechi - Campo Alegre",8.041515,-74.947697,"Caucasia"
"Kilometro 22 Nechi - Campo Alegre",8.04433,-74.93605,"Caucasia"
"Kilometro 21 Nechi - Campo Alegre",8.04386,-74.92652,"Caucasia"
"Kilometro 20 Nechi - Campo Alegre",8.050995,-74.92028,"Caucasia"
"Kilometro 19 Nechi - Campo Alegre",8.05789,-74.91436,"Nechi"
"Kilometro 18 Nechi - Campo Alegre",8.06414,-74.90751,"Nechi"
"Kilometro 17 Nechi - Campo Alegre",8.059151,-74.901882,"Nechi"
"Kilometro 16 Nechi - Campo Alegre",8.05673,-74.89663,"Nechi"
"Kilometro 15 Nechi - Campo Alegre",8.061897,-74.88746,"Nechi"
"Kilometro 14 Nechi - Campo Alegre",8.06055,-74.87574,"Nechi"
"Kilometro 13 Nechi - Campo Alegre",8.05873,-74.86934,"Nechi"
"Kilometro 12 Nechi - Campo Alegre",8.061374,-74.859282,"Nechi"
"Kilometro 11 Nechi - Campo Alegre",8.065005,-74.85041,"Nechi"
"Kilometro 10 Nechi - Campo Alegre",8.0685,-74.845326,"Nechi"
"Kilometro 9 Nechi - Campo Alegre",8.06969,-74.83647,"Nechi"
"Kilometro 8 Nechi - Campo Alegre",8.06723,-74.82701,"Nechi"
"Kilometro 7 Nechi - Campo Alegre",8.068686,-74.821088,"Nechi"
"Kilometro 6 Nechi - Campo Alegre",8.068985,-74.810041,"Nechi"
"Kilometro 5 Nechi - Campo Alegre",8.06319,-74.80138,"Nechi"
"Kilometro 4 Nechi - Campo Alegre",8.064893,-74.796557,"Nechi"
"Kilometro 3 Nechi - Campo Alegre",8.07023,-74.78752,"Nechi"
"Kilometro 2 Nechi - Campo Alegre",8.073187,-74.784788,"Nechi"
"Kilometro 1 Nechi - Campo Alegre",8.084631,-74.783671,"Nechi"
"Kilometro 1 Valencia - Villanueva",8.266127,-76.158095,"Valencia"
"Kilometro 2 Valencia - Villanueva",8.27075,-76.158962,"Valencia"
"Kilometro 3 Valencia - Villanueva",8.279533,-76.15884,"Valencia"
"Kilometro 4 Valencia - Villanueva",8.288,-76.16092,"Valencia"
"Kilometro 5 Valencia - Villanueva",8.29972,-76.15693,"Valencia"
"Kilometro 6 Valencia - Villanueva",8.305411,-76.154666,"Valencia"
"Kilometro 5 Villanueva - Valencia",8.314747,-76.150953,"Valencia"
"Kilometro 4 Villanueva - Valencia",8.32077,-76.14717,"Valencia"
"Kilometro 3 Villanueva - Valencia",8.326225,-76.143905,"Valencia"
"Kilometro 2 Villanueva - Valencia",8.336267,-76.13381,"Valencia"
"Kilometro 1 Villanueva - Valencia",8.342766,-76.124646,"Valencia"
"Via Villa Nueva - Brisa Del Sol",8.345824,-76.121393,"Valencia"
"Via Villa Nueva - Brisa Del Sol",8.358105,-76.119204,"Valencia"
"Via Villa Nueva - Brisa Del Sol",8.36306,-76.11981,"Valencia"
"Via Villa Nueva - Brisa Del Sol",8.372114,-76.119735,"Valencia"
"Via Villa Nueva - Brisa Del Sol",8.37672,-76.125399,"Valencia"
"Via Villa Nueva - Brisa Del Sol",8.376949,-76.131399,"Valencia"
"Kilometro 1 Villanueva - Molinillo",8.348386,-76.125196,"Valencia"
"Kilometro 2 Villanueva - Molinillo",8.353788,-76.131165,"Valencia"
"Kilometro 1 Morales - Serrania De Iglesias",8.27674,-73.872076,"Morales"
"Kilometro 2 Morales - Serrania De Iglesias",8.287203,-73.877945,"Morales"
"Kilometro 3 Morales - Serrania De Iglesias",8.291222,-73.881787,"Morales"
"Kilometro 4 Morales - Serrania De Iglesias",8.28997,-73.889573,"Morales"
"Kilometro 5 Morales - Serrania De Iglesias",8.292725,-73.897267,"Morales"
"Kilometro 6 Morales - Serrania De Iglesias",8.300641,-73.902151,"Morales"
"Kilometro 7 Morales - Serrania De Iglesias",8.311816,-73.903155,"Morales"
"Kilometro 8 Morales - Serrania De Iglesias",8.321344,-73.904037,"Morales"
"Kilometro 9 Morales - Serrania De Iglesias",8.327509,-73.904075,"Morales"
"Kilometro 10 Morales - Serrania De Iglesias",8.335349,-73.908537,"Morales"
"Kilometro 11 Morales - Serrania De Iglesias",8.342884,-73.913306,"Morales"
"Kilometro 12 Morales - Serrania De Iglesias",8.35201,-73.914729,"Morales"
"Kilometro 13 Morales - Serrania De Iglesias",8.362976,-73.916113,"Morales"
"Kilometro 14 Morales - Serrania De Iglesias",8.36796,-73.921113,"Morales"
"Kilometro 15 Serrania De Iglesias - Morales",8.376757,-73.92537,"Arenal"
"Kilometro 14 Serrania De Iglesias - Morales",8.379528,-73.933324,"Arenal"
"Kilometro 13 Serrania De Iglesias - Morales",8.382534,-73.938824,"Arenal"
"Kilometro 12 Serrania De Iglesias - Morales",8.380631,-73.947015,"Arenal"
"Kilometro 11 Serrania De Iglesias - Morales",8.377815,-73.954169,"Morales"
"Kilometro 10 Serrania De Iglesias - Morales",8.376289,-73.960536,"Morales"
"Kilometro 9 Serrania De Iglesias - Morales",8.375076,-73.969322,"Morales"
"Kilometro 8 Serrania De Iglesias - Morales",8.376598,-73.976303,"Morales"
"Kilometro 7 Serrania De Iglesias - Morales",8.376314,-73.986296,"Morales"
"Kilometro 6 Serrania De Iglesias - Morales",8.373992,-73.994937,"Morales"
"Kilometro 5 Serrania De Iglesias - Morales",8.375038,-74.006033,"Morales"
"Kilometro 4 Serrania De Iglesias - Morales",8.377345,-74.014197,"Morales"
"Kilometro 3 Serrania De Iglesias - Morales",8.37266,-74.021225,"Morales"
"Kilometro 2 Serrania De Iglesias - Morales",8.366896,-74.021802,"Morales"
"Kilometro 1 Serrania De Iglesias - Morales",8.360845,-74.030378,"Morales"
"Via Morales",8.291222,-73.865427,"Morales"
"Via Morales",8.28262,-73.868658,"Morales"
"Kilometro 1 Ituango - Santa Rita De Ituango",7.181083,-75.765491,"Ituango"
"Kilometro 2 Ituango - Santa Rita De Ituango",7.178324,-75.769909,"Ituango"
"Kilometro 3 Ituango - Santa Rita De Ituango",7.182801,-75.770814,"Ituango"
"Kilometro 4 Ituango - Santa Rita De Ituango",7.188685,-75.768252,"Ituango"
"Kilometro 5 Ituango - Santa Rita De Ituango",7.187947,-75.77337,"Ituango"
"Kilometro 6 Ituango - Santa Rita De Ituango",7.190968,-75.772743,"Ituango"
"Kilometro 7 Ituango - Santa Rita De Ituango",7.195804,-75.771425,"Ituango"
"Kilometro 8 Ituango - Santa Rita De Ituango",7.19968,-75.769766,"Ituango"
"Kilometro 9 Ituango - Santa Rita De Ituango",7.203502,-75.770701,"Ituango"
"Kilometro 10 Ituango - Santa Rita De Ituango",7.207031,-75.765112,"Ituango"
"Kilometro 11 Ituango - Santa Rita De Ituango",7.211156,-75.764669,"Ituango"
"Kilometro 12 Ituango - Santa Rita De Ituango",7.212223,-75.761244,"Ituango"
"Kilometro 13 Ituango - Santa Rita De Ituango",7.213125,-75.750938,"Ituango"
"Kilometro 14 Ituango - Santa Rita De Ituango",7.220422,-75.749239,"Ituango"
"Kilometro 15 Ituango - Santa Rita De Ituango",7.226986,-75.74954,"Ituango"
"Kilometro 16 Ituango - Santa Rita De Ituango",7.225773,-75.745767,"Ituango"
"Kilometro 17 Ituango - Santa Rita De Ituango",7.231825,-75.746199,"Ituango"
"Kilometro 18 Ituango - Santa Rita De Ituango",7.233877,-75.741925,"Ituango"
"Kilometro 19 Ituango - Santa Rita De Ituango",7.242118,-75.739318,"Ituango"
"Kilometro 20 Ituango - Santa Rita De Ituango",7.247992,-75.737101,"Ituango"
"Kilometro 21 Ituango - Santa Rita De Ituango",7.254525,-75.731429,"Ituango"
"Kilometro 22 Ituango - Santa Rita De Ituango",7.262502,-75.733371,"Ituango"
"Kilometro 23 Ituango - Santa Rita De Ituango",7.269429,-75.73417,"Ituango"
"Kilometro 24 Ituango - Santa Rita De Ituango",7.27695,-75.730057,"Ituango"
"Kilometro 25 Ituango - Santa Rita De Ituango",7.282729,-75.725582,"Ituango"
"Kilometro 26 Ituango - Santa Rita De Ituango",7.279253,-75.724991,"Ituango"
"Kilometro 27 Ituango - Santa Rita De Ituango",7.275903,-75.718279,"Ituango"
"Kilometro 28 Ituango - Santa Rita De Ituango",7.273381,-75.724163,"Ituango"
"Kilometro 29 Ituango - Santa Rita De Ituango",7.266313,-75.720311,"Ituango"
"Kilometro 29 Santa Rita De Ituango - Ituango",7.260995,-75.718886,"Ituango"
"Kilometro 28 Santa Rita De Ituango - Ituango",7.257573,-75.715033,"Ituango"
"Kilometro 27 Santa Rita De Ituango - Ituango",7.252075,-75.714895,"Ituango"
"Kilometro 26 Santa Rita De Ituango - Ituango",7.24929,-75.710062,"Ituango"
"Kilometro 25 Santa Rita De Ituango - Ituango",7.244935,-75.704363,"Ituango"
"Kilometro 24 Santa Rita De Ituango - Ituango",7.236978,-75.704025,"Ituango"
"Kilometro 23 Santa Rita De Ituango - Ituango",7.228603,-75.700479,"Ituango"
"Kilometro 22 Santa Rita De Ituango - Ituango",7.22408,-75.697313,"Ituango"
"Kilometro 21 Santa Rita De Ituango - Ituango",7.222719,-75.689461,"Ituango"
"Kilometro 20 Santa Rita De Ituango - Ituango",7.232007,-75.692021,"Ituango"
"Kilometro 19 Santa Rita De Ituango - Ituango",7.238612,-75.69193,"Ituango"
"Kilometro 18 Santa Rita De Ituango - Ituango",7.247072,-75.693365,"Ituango"
"Kilometro 17 Santa Rita De Ituango - Ituango",7.254347,-75.693439,"Ituango"
"Kilometro 16 Santa Rita De Ituango - Ituango",7.261415,-75.688289,"Ituango"
"Kilometro 15 Santa Rita De Ituango - Ituango",7.261791,-75.681576,"Ituango"
"Kilometro 14 Santa Rita De Ituango - Ituango",7.259153,-75.672542,"Ituango"
"Kilometro 13 Santa Rita De Ituango - Ituango",7.25976,-75.666104,"Ituango"
"Kilometro 12 Santa Rita De Ituango - Ituango",7.268173,-75.670126,"Ituango"
"Kilometro 11 Santa Rita De Ituango - Ituango",7.275685,-75.664532,"Ituango"
